,x-box,y-box,width,high ,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,letter_a
10089,8,10,6,5,3,8,5,4,4,9,4,6,4,7,5,8,0
10090,7,11,6,6,4,8,8,5,5,9,4,9,7,5,6,11,0
10091,4,8,6,6,5,6,10,2,2,7,9,8,7,10,1,8,0
10092,2,6,4,4,3,8,8,5,7,7,6,6,2,8,6,9,0
10093,1,9,2,7,3,8,7,0,7,7,6,7,0,8,2,7,0
10094,6,8,7,7,8,6,7,2,5,8,7,10,4,10,8,6,0
10095,2,2,3,4,2,6,8,7,7,8,8,14,1,9,4,10,0
10096,2,2,3,3,3,7,7,5,7,7,7,9,2,8,5,10,0
10097,4,4,6,3,3,6,7,1,8,10,8,8,2,8,3,7,0
10098,3,6,4,4,1,7,5,13,5,7,14,8,3,9,0,8,0
10099,1,3,3,2,1,6,5,2,9,7,2,10,0,7,2,8,0
10100,4,8,4,6,3,8,7,12,1,6,9,8,8,6,0,8,0
10101,2,6,4,4,4,8,7,3,4,7,6,8,6,8,6,7,0
10102,4,7,6,5,4,6,10,2,5,13,7,5,2,10,2,7,0
10103,4,8,7,6,3,7,10,1,8,6,12,9,3,9,2,8,0
10104,4,10,5,8,3,7,6,8,8,6,5,10,2,8,6,11,0
10105,2,3,3,4,1,10,14,1,6,4,11,9,0,8,0,8,0
10106,1,7,0,5,0,7,7,5,3,7,6,8,0,8,0,8,0
10107,2,3,4,1,2,6,7,2,8,11,8,8,2,8,3,7,0
10108,2,8,3,6,1,7,13,0,6,7,11,8,0,8,0,8,0
10109,4,9,5,7,3,7,8,0,7,13,6,7,0,8,1,7,0
10110,7,13,6,8,4,7,8,2,7,12,6,7,3,8,5,5,0
10111,5,9,5,7,2,3,12,4,4,10,12,7,3,10,1,8,0
10112,6,9,6,5,3,8,6,5,6,10,4,6,4,7,6,10,0
10113,3,7,4,5,4,8,6,7,5,7,6,8,3,8,4,5,0
10114,3,6,3,4,3,7,7,11,1,6,6,7,5,9,0,8,0
10115,4,11,6,8,5,7,11,3,6,7,11,8,2,12,1,8,0
10116,2,4,3,3,2,9,7,4,5,9,4,5,2,8,2,8,0
10117,5,9,7,6,4,7,7,9,4,7,6,8,3,8,3,7,0
10118,8,10,8,5,5,8,7,4,6,11,2,8,6,5,4,8,0
10119,3,8,5,6,4,6,10,2,3,7,9,8,7,11,0,8,0
10120,4,7,5,6,2,8,8,7,6,5,8,9,3,7,5,10,0
10121,3,4,5,3,3,7,11,2,2,6,9,8,6,11,0,8,0
10122,8,12,9,6,4,10,5,3,4,13,2,7,5,7,0,7,0
10123,2,1,2,1,1,6,7,6,10,7,6,14,0,8,4,9,0
10124,3,6,5,4,3,7,7,1,8,10,6,8,2,8,3,7,0
10125,3,10,4,8,6,6,7,8,5,7,6,7,2,8,7,9,0
10126,4,9,4,4,2,8,8,2,4,12,5,6,1,10,5,11,0
10127,5,10,8,8,9,6,6,4,4,6,5,9,8,7,8,8,0
10128,4,8,5,6,3,4,5,1,9,7,2,11,0,7,3,7,0
10129,3,9,4,7,3,9,9,3,1,6,12,8,3,10,1,8,0
10130,4,4,5,2,3,8,6,6,4,6,7,8,8,6,2,7,0
10131,5,10,5,8,4,3,11,2,3,9,11,8,2,11,1,8,0
10132,7,9,8,8,8,6,8,3,9,8,7,9,3,8,8,6,0
10133,2,5,3,3,1,4,8,4,7,11,9,12,1,9,2,7,0
10134,2,5,3,3,1,3,4,3,8,2,1,7,0,7,1,6,0
10135,4,5,5,4,3,7,6,6,6,6,6,10,2,9,4,8,0
10136,7,7,5,11,4,7,8,5,3,11,7,7,2,9,10,6,0
10137,5,7,6,5,3,8,8,4,9,11,3,8,2,6,4,10,0
10138,5,9,5,7,3,4,12,1,2,8,10,7,3,10,1,7,0
10139,5,6,6,5,6,6,7,2,5,8,7,10,3,8,7,8,0
10140,6,11,10,8,5,6,10,2,8,6,12,9,5,10,4,7,0
10141,3,7,5,5,3,8,12,2,3,5,10,9,4,12,3,7,0
10142,5,11,6,8,4,8,7,12,2,6,9,8,9,6,0,8,0
10143,3,11,5,8,1,8,15,0,6,7,11,8,0,8,0,8,0
10144,4,7,5,5,4,7,7,8,5,6,7,13,4,7,4,8,0
10145,5,10,7,8,7,9,7,3,5,9,5,6,2,8,5,9,0
10146,4,4,6,3,4,6,6,3,4,10,9,9,7,6,2,9,0
10147,6,9,8,6,6,6,7,8,6,7,5,7,3,8,3,9,0
10148,5,5,6,4,4,8,6,6,5,7,7,8,8,6,2,7,0
10149,7,9,10,6,5,4,10,3,4,10,9,9,7,7,2,7,0
10150,7,15,7,8,4,7,5,4,5,12,9,11,3,9,6,9,0
10151,5,6,6,7,5,7,7,4,7,7,6,7,3,8,8,8,0
10152,3,7,4,5,2,7,7,4,13,9,6,8,0,8,8,8,0
10153,2,1,2,1,1,8,6,6,6,6,5,9,1,7,5,10,0
10154,7,10,5,5,4,7,8,4,4,10,5,9,3,8,9,11,0
10155,3,6,4,4,2,7,7,7,5,10,6,9,3,8,3,8,0
10156,8,12,7,7,4,8,5,4,9,10,5,9,3,7,9,10,0
10157,7,10,6,6,3,9,9,6,4,6,10,6,6,12,3,8,0
10158,5,5,6,7,3,7,7,9,8,7,6,8,3,8,4,8,0
10159,5,7,6,7,5,8,8,7,4,6,6,10,3,8,4,8,0
10160,9,11,7,6,3,8,9,6,4,12,3,5,5,10,4,8,0
10161,4,8,5,6,4,7,7,12,1,6,6,8,5,8,0,8,0
10162,5,7,6,8,6,9,8,6,2,4,8,10,3,9,7,10,0
10163,6,9,5,4,2,6,10,5,3,11,5,5,5,9,4,8,0
10164,3,2,5,3,3,5,11,3,2,8,9,9,8,13,1,8,0
10165,4,7,5,5,4,9,7,5,8,7,6,5,2,8,6,9,0
10166,7,10,8,5,4,6,8,2,8,11,6,9,4,7,4,6,0
10167,4,7,5,5,3,7,7,7,6,7,6,7,2,8,3,8,0
10168,5,11,5,8,2,8,5,14,5,6,14,8,3,9,0,8,0
10169,4,10,5,7,3,5,3,7,7,2,2,4,1,6,1,5,0
10170,2,6,3,4,0,9,10,2,2,6,12,8,1,11,0,8,0
10171,5,11,6,8,3,8,9,1,7,14,5,6,0,9,1,8,0
10172,7,9,10,6,8,11,6,3,7,10,2,6,5,7,4,10,0
10173,1,0,1,0,0,7,8,10,1,7,5,8,2,8,0,8,0
10174,2,4,3,3,1,7,6,0,7,13,7,10,0,8,1,8,0
10175,7,10,7,8,4,4,11,2,4,8,11,7,5,11,1,7,0
10176,6,9,5,5,2,8,3,4,4,7,2,7,3,6,5,8,0
10177,4,2,4,3,4,8,7,5,6,7,6,6,5,8,6,10,0
10178,3,6,5,8,7,8,9,5,0,8,7,6,5,10,5,8,0
10179,4,7,4,5,3,7,5,13,5,7,11,8,3,9,0,8,0
10180,3,6,5,4,2,7,12,2,3,6,11,8,2,10,1,8,0
10181,5,8,5,6,2,2,11,6,4,13,12,8,2,10,1,7,0
10182,5,10,5,8,3,3,11,2,3,9,11,8,3,11,1,7,0
10183,3,8,5,6,3,12,3,3,2,11,1,9,2,6,2,9,1
10184,6,9,8,7,6,9,9,5,4,6,5,7,3,9,10,5,0
10185,7,14,7,8,4,10,4,5,5,13,3,10,5,7,4,9,0
10186,5,7,4,10,4,6,9,5,3,12,7,6,3,9,10,6,0
10187,5,6,7,5,8,7,7,4,4,7,6,8,10,8,5,6,0
10188,7,10,5,5,3,7,8,5,5,9,5,6,4,9,5,8,0
10189,4,7,6,5,4,10,5,4,6,10,2,7,3,8,3,9,0
10190,5,6,7,8,2,7,7,5,4,7,6,8,3,8,4,8,0
10191,7,9,8,6,5,5,9,1,8,9,10,5,3,11,4,4,0
10192,2,1,4,2,2,9,11,3,2,5,9,8,5,11,0,8,0
10193,4,6,5,4,3,8,7,8,6,7,4,5,3,7,3,7,0
10194,7,9,10,7,5,5,9,2,8,10,9,10,3,8,4,5,0
10195,3,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8,0
10196,2,7,4,5,2,9,9,3,1,5,12,8,2,11,0,8,0
10197,4,6,4,4,2,4,9,3,6,10,11,6,2,11,2,5,0
10198,5,10,6,9,6,8,7,7,5,6,6,9,3,8,5,8,0
10199,4,6,4,4,2,3,12,4,3,10,11,7,2,10,1,8,0
10200,2,1,3,1,1,5,9,4,4,9,7,4,1,9,3,7,0
10201,4,7,6,5,3,6,10,1,6,13,7,5,1,10,2,7,0
10202,4,8,6,6,5,6,8,9,5,8,6,6,4,8,3,9,0
10203,4,9,6,7,4,12,3,3,2,10,1,9,2,7,3,8,1
10204,6,11,6,6,4,9,5,4,6,10,5,8,3,9,8,10,0
10205,2,3,4,2,1,7,7,1,8,10,6,8,2,8,3,8,0
10206,7,10,9,8,8,9,8,5,4,7,5,7,4,8,9,4,0
10207,6,10,6,7,3,5,10,10,6,8,5,5,2,10,4,8,0
10208,7,11,9,8,5,9,6,3,8,11,5,8,2,10,6,9,0
10209,6,11,6,6,3,6,8,5,3,13,9,8,3,10,3,8,0
10210,4,5,5,8,3,7,7,14,2,4,6,8,6,8,0,8,0
10211,4,6,5,4,4,8,8,4,6,10,5,6,3,8,6,10,0
10212,7,15,5,8,3,8,3,4,4,9,2,8,4,6,5,9,0
10213,7,11,10,9,7,6,7,2,7,10,7,10,4,8,4,7,0
10214,2,4,2,2,1,4,8,5,7,11,9,12,1,9,3,8,0
10215,4,8,5,6,3,5,8,7,8,9,8,14,1,9,4,9,0
10216,2,3,3,2,1,4,8,3,6,11,9,12,1,9,2,7,0
10217,4,10,5,8,3,11,4,5,5,15,3,9,0,7,0,8,0
10218,4,10,5,8,2,7,6,0,9,14,6,9,0,8,1,8,0
10219,4,8,5,6,2,6,7,7,10,8,6,13,1,9,4,8,0
10220,2,7,4,5,2,9,3,2,2,8,1,8,2,6,3,8,1
10221,6,8,7,6,4,5,8,6,7,12,8,10,3,12,3,6,0
10222,3,7,3,4,2,4,10,9,3,9,6,5,2,10,3,8,0
10223,3,4,4,5,3,8,8,4,5,7,6,8,3,8,8,9,0
10224,5,10,6,7,5,4,4,4,8,2,1,6,1,6,1,5,0
10225,4,7,6,5,4,4,7,2,6,10,9,11,3,8,3,8,0
10226,2,3,4,2,2,9,7,2,8,11,3,7,2,7,2,8,0
10227,1,3,2,2,1,6,7,5,5,9,7,10,2,8,4,10,0
10228,4,7,6,5,7,8,8,4,4,6,8,8,8,9,5,7,0
10229,3,7,4,4,1,2,12,5,6,12,10,8,0,8,2,6,0
10230,4,9,4,6,2,5,11,10,3,10,6,4,1,10,4,8,0
10231,3,7,5,5,2,9,9,4,1,6,12,8,3,9,1,7,0
10232,2,7,3,5,2,11,7,0,7,10,3,6,0,8,1,7,0
10233,3,8,4,6,2,6,8,0,8,14,7,8,0,8,1,7,0
10234,5,10,5,7,5,7,7,13,1,6,6,8,6,9,1,6,0
10235,7,9,7,10,8,8,9,7,2,7,7,11,4,10,8,6,0
10236,5,11,6,8,2,8,5,14,5,6,14,9,3,9,0,8,0
10237,4,10,6,7,3,5,9,5,2,8,13,8,3,10,0,8,0
10238,2,7,3,5,2,7,7,7,5,6,6,9,2,8,5,11,0
10239,4,6,5,5,5,8,8,4,5,7,7,8,5,9,8,11,0
10240,6,11,9,8,12,7,5,3,3,8,5,8,4,8,15,8,0
10241,6,10,5,5,4,8,10,3,5,11,5,4,3,10,7,7,0
10242,5,10,7,8,4,7,7,1,8,10,6,8,3,8,4,7,0
10243,6,8,6,6,4,4,13,5,5,11,9,4,2,12,1,5,0
10244,6,10,6,8,4,5,12,4,6,12,9,4,2,12,2,4,0
10245,7,14,6,8,3,8,8,3,6,12,4,5,2,8,7,7,0
10246,3,7,5,5,2,7,8,6,7,6,10,9,3,9,1,7,0
10247,5,9,7,7,5,8,3,1,2,6,2,7,3,5,4,7,1
10248,3,7,3,5,1,7,6,13,5,8,13,8,3,9,0,8,0
10249,4,10,5,7,4,8,10,0,8,6,11,8,0,10,1,8,0
10250,4,4,4,5,3,5,12,8,4,7,3,9,3,7,6,11,0
10251,6,12,6,6,4,10,5,4,6,11,4,8,3,8,8,11,0
10252,3,6,4,4,1,7,6,3,6,14,7,11,1,6,1,7,0
10253,2,6,3,4,1,7,7,3,13,9,6,8,0,8,7,8,0
10254,4,8,5,7,6,7,8,1,5,7,6,7,3,5,8,7,0
10255,9,15,9,8,8,8,7,4,5,9,5,7,8,4,10,7,0
10256,6,7,8,9,10,9,9,3,3,6,9,6,6,10,7,4,0
10257,3,5,3,3,2,8,7,7,5,8,6,8,2,9,9,8,0
10258,1,6,0,4,0,7,7,5,3,7,6,8,0,8,0,8,0
10259,4,9,5,6,6,7,7,6,6,6,6,6,2,8,6,9,0
10260,7,8,7,6,3,3,10,6,7,13,12,9,3,9,1,7,0
10261,3,6,4,4,5,9,8,4,3,6,6,7,6,9,6,6,0
10262,6,7,6,5,5,5,11,3,2,9,8,7,6,12,2,6,0
10263,9,10,8,5,3,6,10,4,5,4,5,11,6,11,2,7,0
10264,4,5,6,7,2,5,6,6,11,7,5,12,1,9,4,8,0
10265,7,13,6,7,5,6,7,5,6,8,5,7,5,10,6,5,0
10266,6,10,8,8,5,6,9,5,7,6,9,10,6,10,1,7,0
10267,5,6,4,9,3,7,8,3,2,7,10,5,4,10,5,6,0
10268,4,8,5,9,6,7,8,6,3,8,9,9,4,10,6,7,0
10269,2,1,2,1,2,8,8,5,5,7,6,8,3,8,2,7,0
10270,3,8,5,6,4,7,7,3,8,5,6,10,3,7,6,8,0
10271,5,10,5,7,3,6,11,3,7,11,9,4,2,12,3,4,0
10272,2,1,3,2,2,7,8,5,4,7,7,6,5,9,2,6,0
10273,6,8,8,6,4,4,10,4,4,11,11,10,5,8,1,7,0
10274,12,15,11,8,5,4,8,4,7,10,10,11,6,9,3,6,0
10275,5,8,6,7,5,8,6,5,5,7,7,9,3,9,8,8,0
10276,7,9,10,7,7,8,6,3,5,9,7,8,8,5,2,8,0
10277,1,1,2,2,1,4,7,5,8,7,6,13,0,8,6,9,0
10278,4,5,7,3,4,3,8,3,7,11,10,11,3,8,3,6,0
10279,4,7,4,5,2,5,8,10,9,8,7,6,3,8,4,8,0
10280,6,10,8,7,5,6,10,2,4,9,7,7,5,9,1,8,0
10281,7,10,9,8,8,10,6,3,7,10,3,7,5,7,6,11,0
10282,1,3,2,2,1,11,6,1,6,11,3,7,0,7,0,8,0
10283,0,9,0,6,0,7,7,4,4,7,6,8,0,8,0,8,0
10284,8,10,6,14,5,9,8,4,3,5,11,5,5,10,7,7,0
10285,7,9,9,8,7,8,4,4,5,9,4,9,4,6,5,7,0
10286,3,4,4,3,2,6,8,8,8,8,7,12,2,9,4,10,0
10287,5,11,5,8,3,5,7,11,9,6,6,5,3,8,4,8,0
10288,2,5,4,4,2,7,4,1,8,8,2,10,0,7,2,8,0
10289,3,4,5,3,2,10,2,2,1,8,2,9,4,5,2,9,1
10290,3,4,4,3,2,5,12,2,2,9,10,7,2,11,1,8,0
10291,2,4,3,3,1,6,10,2,5,13,7,5,1,10,1,7,0
10292,3,5,5,5,4,8,8,2,5,8,6,8,3,8,7,8,0
10293,5,8,7,6,4,5,13,6,3,13,6,1,0,10,4,8,0
10294,3,7,3,5,1,0,1,6,6,0,0,6,0,8,0,8,0
10295,4,10,5,8,3,5,10,9,3,7,5,8,3,8,6,11,0
10296,1,0,1,0,0,6,9,7,3,7,4,8,2,6,4,10,0
10297,2,1,2,1,0,7,7,4,4,7,6,8,3,8,4,8,0
10298,9,13,8,8,4,8,3,4,3,8,4,5,4,7,5,9,0
10299,1,2,2,3,2,8,8,5,2,8,6,8,2,9,2,8,0
10300,2,5,4,4,2,7,8,2,9,11,6,8,1,8,6,8,0
10301,5,9,7,7,5,9,7,2,7,10,3,8,4,9,4,10,0
10302,5,8,6,7,5,5,7,3,8,8,7,10,3,4,8,5,0
10303,1,4,3,3,1,9,5,3,6,14,5,10,0,7,0,8,0
10304,3,8,5,6,3,4,10,7,6,10,10,9,3,9,1,8,0
10305,2,4,2,3,2,7,7,5,5,6,5,7,2,7,4,8,0
10306,3,4,4,5,3,8,8,6,2,5,7,10,3,9,6,10,0
10307,4,5,6,8,3,6,6,9,8,6,5,6,3,8,4,8,0
10308,3,4,6,3,2,8,9,3,5,10,4,5,5,9,1,7,0
10309,5,10,5,7,2,1,12,5,5,12,11,8,0,8,2,5,0
10310,8,8,11,7,12,8,8,4,4,7,6,7,12,7,8,3,0
10311,2,7,4,5,2,7,11,3,4,7,11,8,2,10,1,8,0
10312,3,8,4,6,3,7,7,7,5,7,6,8,2,8,8,7,0
10313,4,6,5,4,2,4,8,6,9,10,10,12,1,8,3,7,0
10314,3,6,3,4,1,7,5,13,5,7,13,8,3,9,0,8,0
10315,6,7,9,6,10,7,6,4,4,7,6,8,12,9,5,5,0
10316,3,8,5,6,5,8,8,6,4,6,6,8,3,7,6,4,1
10317,3,5,5,3,2,6,9,2,4,10,7,7,5,8,1,8,0
10318,5,8,6,6,7,7,9,6,4,6,6,8,9,9,8,10,0
10319,3,7,4,5,3,7,7,5,7,5,6,10,0,9,8,7,0
10320,6,11,6,8,3,7,5,15,1,7,9,8,3,8,0,8,0
10321,4,7,4,5,2,2,12,3,3,11,11,8,2,10,1,8,0
10322,7,11,8,8,7,7,5,12,1,8,8,8,10,5,2,10,0
10323,7,13,7,7,6,5,9,3,5,7,4,9,6,7,6,6,0
10324,3,7,4,5,3,7,7,7,6,7,5,11,1,8,4,10,0
10325,2,3,3,2,1,8,7,6,4,9,6,9,2,8,3,8,0
10326,3,7,5,8,5,9,8,4,4,7,6,9,3,7,8,6,0
10327,4,9,6,7,7,7,9,1,5,9,6,5,3,9,4,3,0
10328,2,3,2,1,1,7,7,6,6,7,6,5,2,8,2,7,0
10329,2,3,4,2,2,7,7,3,9,6,6,8,2,8,5,8,0
10330,2,4,3,2,1,8,11,2,7,6,11,8,1,10,1,8,0
10331,5,7,5,5,4,7,5,11,0,8,8,8,8,5,1,10,0
10332,6,10,8,7,7,8,5,7,4,5,7,10,6,6,8,9,0
10333,2,6,3,4,1,3,7,7,3,7,7,11,3,8,2,10,0
10334,5,7,7,6,7,5,8,5,3,6,5,8,9,7,5,7,0
10335,2,5,4,3,2,6,7,1,8,11,6,9,2,8,4,8,0
10336,4,8,5,6,5,7,9,6,4,8,5,8,3,11,9,10,0
10337,10,12,8,6,4,6,5,5,6,3,8,7,5,9,2,6,0
10338,6,8,9,6,5,8,7,3,6,10,5,7,3,8,3,7,0
10339,1,1,2,1,0,5,11,7,2,9,6,4,1,9,3,8,0
10340,9,13,7,7,4,9,2,4,4,12,5,13,2,7,6,9,0
10341,3,7,4,5,4,6,9,2,6,9,9,6,1,10,4,7,0
10342,6,11,8,6,5,10,3,4,2,10,2,9,9,1,1,8,0
10343,6,10,9,8,8,10,5,2,6,9,2,7,8,6,7,12,0
10344,3,4,4,3,2,5,10,3,2,9,8,7,6,11,1,6,0
10345,5,4,5,7,3,5,10,9,3,7,5,8,3,8,6,11,0
10346,1,3,2,2,1,11,6,2,6,11,3,7,0,7,0,8,0
10347,6,9,6,6,4,6,7,6,6,9,7,12,2,9,4,9,0
10348,4,9,5,7,4,9,6,6,10,7,5,6,1,7,8,8,0
10349,3,2,4,3,3,7,7,7,5,7,6,8,2,8,3,8,0
10350,2,3,3,2,2,7,8,5,6,7,6,8,3,8,2,8,0
10351,6,8,6,6,4,5,11,3,3,9,8,7,7,11,2,6,0
10352,5,9,7,7,5,5,6,7,7,7,5,13,4,9,5,8,0
10353,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7,0
10354,1,0,2,1,1,7,6,9,0,7,8,8,6,6,0,8,0
10355,2,3,4,1,2,4,8,2,6,10,10,11,2,8,2,6,0
10356,3,7,4,5,2,7,7,4,4,7,6,8,3,8,4,8,0
10357,10,15,8,8,4,7,9,6,3,11,4,5,5,9,4,7,0
10358,4,6,5,4,3,9,7,2,5,13,4,5,1,10,3,9,0
10359,2,3,2,2,2,7,7,5,8,6,6,8,1,8,6,8,0
10360,2,2,3,4,1,10,6,2,7,12,4,9,1,6,1,7,0
10361,5,9,7,7,8,9,7,4,4,7,6,6,7,12,7,6,0
10362,3,4,4,3,2,6,7,5,5,9,7,10,2,8,4,10,0
10363,6,11,9,8,5,8,9,4,7,13,6,6,5,7,4,6,0
10364,7,10,10,8,7,5,6,3,5,9,9,9,8,5,2,8,0
10365,5,10,6,8,2,4,6,9,2,7,7,11,4,7,3,11,0
10366,7,9,8,6,4,4,9,1,7,10,11,6,2,11,4,3,0
10367,5,10,5,5,2,5,11,2,7,12,8,5,2,9,4,3,0
10368,5,8,7,6,4,7,8,3,4,10,6,7,5,8,1,7,0
10369,5,11,8,8,4,11,5,2,8,10,0,7,3,8,4,10,0
10370,8,6,6,9,4,7,8,4,3,6,11,5,4,11,6,6,0
10371,4,10,5,8,6,8,6,7,6,6,6,6,2,8,7,9,0
10372,5,7,7,5,7,6,7,4,2,9,7,8,7,10,5,7,0
10373,4,9,6,6,8,8,9,5,4,8,7,6,7,10,10,5,0
10374,6,10,8,7,5,7,8,3,10,12,7,8,1,9,6,7,0
10375,5,5,7,7,6,7,5,4,2,7,5,6,5,8,8,8,0
10376,5,9,7,7,4,5,3,3,9,6,1,9,1,6,3,7,0
10377,4,9,5,6,2,4,14,8,1,11,6,3,1,10,4,8,0
10378,4,6,5,8,4,7,7,12,2,7,9,8,9,6,0,8,0
10379,2,2,3,3,2,8,7,3,8,6,6,8,2,8,5,9,0
10380,3,7,4,5,3,6,8,9,7,7,6,5,2,8,3,7,0
10381,2,5,3,4,1,7,7,0,8,13,6,8,0,8,1,8,0
10382,5,9,5,7,3,4,11,2,4,9,11,7,3,10,1,8,0
10383,3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,0
10384,3,5,4,3,3,8,7,7,5,9,6,7,2,8,3,8,0
10385,4,8,4,5,2,7,7,15,1,7,6,8,3,8,0,8,0
10386,8,10,8,7,3,4,10,2,8,11,11,5,1,11,3,3,0
10387,5,7,6,5,7,7,9,6,5,7,6,8,8,8,5,7,0
10388,6,9,8,8,9,7,7,2,5,7,6,8,4,8,8,8,0
10389,2,3,3,2,2,9,6,4,5,9,4,5,2,8,2,8,0
10390,5,11,5,8,2,1,13,5,4,12,11,7,0,8,2,5,0
10391,1,3,3,2,1,6,11,3,3,8,11,8,2,11,1,8,0
10392,2,6,3,4,1,12,2,9,4,13,5,13,1,6,0,8,0
10393,3,9,4,7,2,6,10,1,3,8,12,8,1,11,0,8,0
10394,2,7,4,5,3,4,11,5,4,11,8,4,1,10,3,7,0
10395,7,14,7,8,5,8,9,4,4,12,5,4,4,11,6,6,0
10396,4,5,6,8,5,9,9,3,1,7,6,7,3,10,8,7,0
10397,4,6,4,7,5,8,5,7,4,9,6,8,3,8,4,8,0
10398,6,11,6,8,3,4,11,3,4,9,11,7,2,10,1,8,0
10399,4,7,4,5,2,5,11,1,8,11,9,5,0,10,2,4,0
10400,7,11,10,8,6,4,9,2,8,10,10,10,3,8,4,6,0
10401,2,1,3,2,1,8,2,2,1,7,2,8,2,7,2,7,1
10402,7,9,10,7,8,6,8,2,6,10,8,8,4,10,4,7,0
10403,4,11,4,8,1,0,1,5,6,0,0,7,0,8,0,8,0
10404,2,3,4,2,2,7,7,6,5,6,6,9,2,9,4,9,0
10405,3,3,4,4,1,7,7,4,4,7,6,8,3,8,4,8,0
10406,5,5,7,4,5,8,6,6,5,7,7,8,9,6,3,7,0
10407,6,9,8,7,9,7,5,5,3,8,7,9,8,9,6,9,0
10408,1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8,0
10409,3,4,4,5,3,8,7,6,3,8,7,9,2,9,4,9,0
10410,2,1,2,2,1,8,7,7,5,7,6,8,2,8,3,8,0
10411,9,13,9,7,6,10,6,4,5,10,2,7,6,7,6,9,0
10412,5,7,5,5,2,2,11,4,3,11,12,8,2,10,0,8,0
10413,9,10,7,5,3,9,13,6,5,3,6,10,5,8,2,8,0
10414,1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,0
10415,4,7,7,5,6,7,8,3,4,8,7,8,7,10,5,4,0
10416,7,11,10,8,11,7,7,5,5,6,7,9,8,6,2,8,0
10417,5,6,7,5,5,8,8,3,5,7,8,8,5,9,4,6,1
10418,4,9,6,6,6,8,7,4,5,9,6,6,3,9,5,8,0
10419,3,6,4,4,4,8,8,6,5,6,7,9,3,8,3,7,0
10420,2,4,3,3,2,5,7,4,6,6,6,11,3,8,4,10,0
10421,1,0,2,1,0,8,7,6,3,6,6,9,2,8,3,8,0
10422,7,10,6,5,3,5,11,3,4,11,7,4,2,8,6,4,0
10423,5,6,7,9,10,9,5,6,2,7,6,8,8,9,4,8,0
10424,1,0,2,0,1,7,8,6,4,7,6,7,1,8,6,8,0
10425,4,9,5,7,4,7,6,9,5,7,5,8,3,8,3,8,0
10426,3,8,4,6,3,8,8,7,7,8,5,6,2,8,9,8,0
10427,4,6,5,7,4,9,8,5,6,7,5,8,3,9,8,9,0
10428,7,11,7,8,4,3,10,2,7,10,12,6,1,11,2,5,0
10429,5,10,6,8,7,7,6,6,4,8,6,8,6,10,7,11,0
10430,5,7,4,10,4,9,5,5,5,11,5,7,3,9,8,10,0
10431,6,11,6,8,4,5,12,2,8,12,9,4,1,11,2,4,0
10432,4,6,6,4,4,8,5,7,5,6,5,7,3,8,4,9,0
10433,4,9,5,7,4,5,11,2,7,11,9,5,1,10,3,5,0
10434,4,5,5,3,2,4,11,2,7,11,10,5,1,11,2,5,0
10435,2,1,3,2,2,6,10,4,5,10,9,5,1,9,3,7,0
10436,7,14,5,8,3,9,6,6,5,13,3,7,3,8,5,11,0
10437,3,6,4,4,2,9,3,2,6,9,2,10,1,5,3,9,0
10438,5,10,6,8,6,8,6,11,1,6,8,8,9,5,2,5,0
10439,5,11,6,8,5,4,6,7,3,7,7,12,4,8,3,11,0
10440,1,3,3,2,1,7,8,4,3,11,5,4,1,9,2,8,0
10441,4,8,4,9,6,7,10,5,3,6,10,11,3,9,6,8,0
10442,7,7,6,10,4,9,7,6,6,4,11,7,5,10,3,7,0
10443,7,10,7,8,4,4,11,2,4,9,11,7,4,9,1,7,0
10444,4,7,6,5,4,5,7,5,8,7,6,12,3,8,5,10,0
10445,4,8,6,6,3,7,11,3,4,6,12,9,2,10,1,8,0
10446,3,5,4,4,4,7,7,5,6,6,6,6,2,8,7,10,0
10447,4,10,6,8,8,7,7,3,5,6,7,10,5,10,8,8,0
10448,5,11,7,8,7,9,8,5,5,10,5,4,4,8,5,9,0
10449,4,4,8,3,4,7,6,3,4,9,8,9,8,6,2,8,0
10450,4,10,6,7,1,7,12,2,3,8,12,8,1,10,0,8,0
10451,3,7,5,6,5,6,8,3,4,7,4,9,5,3,4,9,0
10452,3,1,4,1,2,6,7,4,7,7,6,11,2,8,4,10,0
10453,6,9,5,4,2,6,5,3,7,10,4,12,2,6,6,8,0
10454,5,9,6,11,7,8,6,8,4,5,6,9,3,8,6,10,0
10455,2,0,2,1,1,8,6,5,5,6,5,9,1,8,5,10,0
10456,1,0,2,1,0,2,1,5,5,0,2,5,0,8,0,8,0
10457,3,7,4,6,2,7,5,9,6,5,5,7,3,8,4,8,0
10458,5,6,6,8,4,8,7,13,2,6,9,8,9,6,0,8,0
10459,1,3,2,2,1,5,10,4,4,10,8,5,1,9,3,7,0
10460,5,10,6,7,5,7,7,7,7,6,5,10,1,7,5,11,0
10461,1,3,2,1,1,10,7,2,4,11,5,9,1,7,0,7,0
10462,5,8,8,6,6,10,7,4,6,10,3,5,3,8,3,8,0
10463,5,11,7,8,7,5,6,3,7,6,6,9,4,8,6,9,0
10464,2,6,4,4,2,7,11,3,3,7,11,8,2,10,1,8,0
